id,creator0,creator1,creator2,creator3,creator4,creator5,creator6,creator7,creator8,creator9,creator10,creator11,type0,type1,type2,type3,type4,type5,type6,type7,type8,type9,type10,type11,type12,type13,type14,material0,material1,material2,material3,material4,material5,material6,material7,material8,material9,material10,material11,material12,material13,material14,material15,material16,material17,material18,material19,material20,material21,material22,material23,material24,material25,material26,material27,material28,date0,date1,date2
0000937,anoniem,,,,,,,,,,,,fles,,,,,,,,,,,,,,,porselein,kobalt,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1575 - ca. 1600,,
0000803,anoniem,,,,,,,,,,,,beeldhouwwerk,reliëf,fragment,,,,,,,,,,,,,andesiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350 -  1400,,
0000210,Goto Mitsutake,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,suassa,goud,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000206,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,shibuichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000995,anoniem,,,,,,,,,,,,dekselpot,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1720,,
0000185,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Avalokitesvara,,,,,,,,,,,,,wilgenhout,paulowniahout,verguldsel,verfstof,,,,,,,,,,,,,,,,,,,,,,,,,,1100 -  1200,,
0000808,anoniem,,,,,,,,,,,,scepter,,,,,,,,,,,,,,,email,verguldsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000180,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,bodhisattva,,,,,,,,,,,,,zandsteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618 -  906,,
0000084,anoniem,,,,,,,,,,,,beeldhouwwerk,votiefbeeld,stoepa,,,,,,,,,,,,,kalksteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 900 - ca. 1000,,
0000789,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Kuvera,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850 -  930,,
0000292,Nagahara,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,koper,goud,shibuichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000337,anoniem,,,,,,,,,,,,pot,,,,,,,,,,,,,,,aardewerk,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000947,anoniem,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1630 - ca. 1640,,
0000903,anoniem,,,,,,,,,,,,herenkleding,bovenkleding,mantel,fragment,,,,,,,,,,,,zijde,fluweel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000018,Boissieu Jean Jacques de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746 -  1810,,
0000227,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1600 - ca. 1699,,
0000644,anoniem,,,,,,,,,,,,vogelkooi,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000879,anoniem,,,,,,,,,,,,schildering,tangka,,,,,,,,,,,,,,katoen,verfstof,goudverf,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000391,anoniem,,,,,,,,,,,,trechter,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000587,Miwa,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,been,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000675,Kubo Shumman,anoniem,,,,,,,,,,,prent,surimono,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810 -  1819,,
0000754,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,andesiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800 -  900,,
0000889,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,bodhisattva,,,,,,,,,,,,,hout,verfstof,goudverf,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 -  1400,,
0000933,anoniem,,,,,,,,,,,,scherm,,,,,,,,,,,,,,,papier,verfstof,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1625,,
0000320,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,aardewerk,loodglazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200 -  200,,
0000211,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,ijzer,goud,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000612,Shiomi Masanari,Shiomi Masazana,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000461,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1825,,
0000670,anoniem,,,,,,,,,,,,wapenrusting,zwaard (wapen),wakizashi,,,,,,,,,,,,,metaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1800,,
0000087,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Shiva,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100 -  1200,,
0000366,anoniem,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,porselein,glazuur,metaal,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000708,anoniem,,,,,,,,,,,,kruik,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594 -  1600,,
0000433,Oudry Jean Baptiste,anoniem,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1800,,
0000796,anoniem,,,,,,,,,,,,rinkelbel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930 -  1500,,
0000835,anoniem,,,,,,,,,,,,kop,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662 -  1722,,
0000761,anoniem,,,,,,,,,,,,beeldhouwwerk,kalakop,,,,,,,,,,,,,,andesiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800 -  900,,
0000531,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,metaal,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000901,anoniem,,,,,,,,,,,,herenkleding,bovenkleding,jas,mantel,,,,,,,,,,,,zijde,fluweel,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1600 - ca. 1699,,
0000654,anoniem,,,,,,,,,,,,beeldhouwwerk,kop,fragment,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500 -  1525,,
0000348,anoniem,,,,,,,,,,,,schotel,,,,,,,,,,,,,,,steengoed,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,1279 -  1644,,
0000896,anoniem,,,,,,,,,,,,pot,,,,,,,,,,,,,,,steengoed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1600 - ca. 1699,,
0000285,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000233,Tsunenaka,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1900,,
0000646,anoniem,,,,,,,,,,,,lessenaar,,,,,,,,,,,,,,,hout,lak,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000790,anoniem,,,,,,,,,,,,beeldhouwwerk,decoratief object,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800 -  950,,
0000104,Eisen Charles Joseph Dominique,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1730 - ca. 1778,,
0000632,anoniem,,,,,,,,,,,,ladenkast,,,,,,,,,,,,,,,hout,lak,metaal,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1825,,
0000967,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1722,,
0000911,Robert Hubert,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754 -  1808,,
0000661,anoniem,,,,,,,,,,,,schildering,,,,,,,,,,,,,,,zijde,inkt,verfstof,goud,,,,,,,,,,,,,,,,,,,,,,,,,,1375 -  1425,,
0000890,anoniem,,,,,,,,,,,,applique,,,,,,,,,,,,,,,ijzer,zilver,verguldsel,amalgaam,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000361,anoniem,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,porselein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368 -  1644,,
0000777,anoniem,anoniem,,,,,,,,,,,kris,,,,,,,,,,,,,,,ijzer,nikkel,goud,ivoor,diamant,suassa,hout,,,,,,,,,,,,,,,,,,,,,,,1600 -  1700,1700 -  1800,
0000776,anoniem,,,,,,,,,,,,offerblad,talam,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800 -  1000,,
0000317,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000904,Parrocel Charles,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735 -  1745,,
0000312,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000232,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000133,Lavallée-Poussin Etienne de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762 -  1777,,
0000244,Yukinaga,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000598,anoniem,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,ivoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000290,Iwamoto Konkan,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,suassa,,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1850,,
0000113,Cochin Charles Nicolas (II),,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725 -  1790,,
